model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,km/L,km,km/LNorm,kmNorm,gastos-en-km/L,Transmision Automatica,Transmision Manual,Transmision Semi-Automatica
 Fiesta,2017,11495,Manual,14964,Petrol,20.0,62.8,1.0,26,24082.16376,0.311199207135778,0.08423588750534777,Bajo,0,1,0
 EcoSport,2017,10495,Manual,33836,Petrol,145.0,52.3,1.0,22,54453.62824,0.2591674925668979,0.19047082929904752,Bajo,0,1,0
 Fiesta,2017,7995,Manual,22794,Petrol,150.0,64.2,1.1,27,36683.29596,0.31813676907829536,0.128312805386053,Bajo,0,1,0
 Fiesta,2017,5995,Manual,52075,Petrol,125.0,54.3,1.2,23,83806.3805,0.2690782953419227,0.29314246470469024,Bajo,0,1,0
 Fiesta,2017,10995,Manual,1,Petrol,145.0,65.7,1.0,27,1.60934,0.32556987115956393,5.629236000090067e-06,Bajo,0,1,0
 Fiesta,2017,8995,Manual,60570,Petrol,145.0,62.8,1.0,26,97477.72379999999,0.311199207135778,0.34096282452545534,Bajo,0,1,0
 EcoSport,2016,8495,Manual,12345,Diesel,30.0,64.2,1.5,27,19867.3023,0.31813676907829536,0.06949291842111188,Bajo,0,1,0
 Fiesta,2018,11000,Manual,5053,Petrol,150.0,58.9,1.0,25,8131.99502,0.2918731417244797,0.02844452950845511,Bajo,0,1,0
 Focus,2014,7000,Manual,34496,Petrol,150.0,47.9,1.6,20,55515.79264,0.2373637264618434,0.19418612505910696,Bajo,0,1,0
 Kuga,2019,17500,Manual,12270,Diesel,150.0,45.6,1.5,19,19746.6018,0.22596630327056494,0.06907072572110513,Bajo,0,1,0
 Kuga,2017,15990,Manual,21734,Diesel,145.0,60.1,2.0,25,34977.39556,0.2978196233894945,0.12234581522595751,Bajo,0,1,0
 Ka+,2017,6440,Manual,25412,Petrol,30.0,57.7,1.2,24,40896.54808,0.2859266600594648,0.1430501452342888,Bajo,0,1,0
 B-MAX,2014,6330,Manual,50410,Diesel,20.0,70.6,1.6,30,81126.8294,0.3498513379583746,0.2837697867645403,Bajo,0,1,0
 Focus,2018,13490,Manual,13760,Petrol,145.0,58.9,1.0,25,22144.5184,0.2918731417244797,0.07745828736123933,Bajo,0,1,0
 Focus,2018,13490,Manual,11060,Petrol,145.0,58.9,1.0,25,17799.3004,0.2918731417244797,0.062259350160996145,Bajo,0,1,0
 EcoSport,2015,8200,Manual,36984,Petrol,160.0,44.8,1.5,19,59519.83056,0.222001982160555,0.20819166422733107,Bajo,0,1,0
 EcoSport,2018,13700,Manual,14940,Petrol,145.0,54.3,1.0,23,24043.5396,0.2690782953419227,0.0841007858413456,Bajo,0,1,0
 Focus,2019,17900,Manual,3098,Petrol,145.0,60.1,1.0,25,4985.73532,0.2978196233894945,0.017439373128279027,Bajo,0,1,0
 Mondeo,2017,15700,Manual,10520,Petrol,145.0,48.7,1.5,20,16930.2568,0.24132804757185333,0.059219562720947506,Bajo,0,1,0
 S-MAX,2017,17900,Manual,13771,Petrol,160.0,43.5,1.5,18,22162.22114,0.2155599603567889,0.07752020895724032,Bajo,0,1,0
 Focus,2018,14700,Manual,8229,Petrol,145.0,58.9,1.0,25,13243.25886,0.2918731417244797,0.04632298304474117,Bajo,0,1,0
 EcoSport,2017,10299,Manual,10558,Diesel,145.0,64.2,1.5,27,16991.41172,0.31813676907829536,0.05943347368895093,Bajo,0,1,0
 Mondeo,2017,12999,Manual,37960,Diesel,30.0,64.2,2.0,27,61090.5464,0.31813676907829536,0.21368579856341896,Bajo,0,1,0
 Fiesta,2018,12232,Semi-Auto,14076,Petrol,145.0,54.3,1.0,23,22653.06984,0.2690782953419227,0.0792371259372678,Bajo,0,0,1
 Focus,2018,13995,Manual,12521,Petrol,145.0,57.7,1.0,24,20150.54614,0.2859266600594648,0.07048366395712773,Bajo,0,1,0
 Focus,2018,11995,Manual,46679,Diesel,145.0,74.3,1.5,31,75122.38186,0.3681863230921705,0.26276710724820423,Bajo,0,1,0
 Focus,2015,10495,Manual,37231,Diesel,20.0,70.6,2.0,30,59917.33754,0.3498513379583746,0.2095820855193533,Bajo,0,1,0
 Focus,2016,11495,Manual,32546,Diesel,20.0,70.6,2.0,30,52377.579639999996,0.3498513379583746,0.18320911485893132,Bajo,0,1,0
 Fiesta,2017,8495,Manual,27983,Petrol,125.0,54.3,1.2,23,45034.16122,0.2690782953419227,0.15752291099052038,Bajo,0,1,0
 Fiesta,2017,10495,Manual,19867,Petrol,145.0,62.8,1.0,26,31972.75778,0.311199207135778,0.11183603161378937,Bajo,0,1,0
 Ka+,2018,8295,Manual,8143,Petrol,145.0,57.7,1.2,24,13104.85562,0.2859266600594648,0.04583886874873342,Bajo,0,1,0
 EcoSport,2018,15695,Manual,20735,Diesel,145.0,64.2,1.5,27,33369.6649,0.31813676907829536,0.11672220846186757,Bajo,0,1,0
 Edge,2019,33995,Semi-Auto,100,Diesel,145.0,37.2,2.0,15,160.934,0.18434093161546086,0.0005629236000090068,Bajo,0,0,1
 Ka+,2017,7495,Manual,23065,Petrol,145.0,57.7,1.2,24,37119.4271,0.2859266600594648,0.1298383283420774,Bajo,0,1,0
 Ka+,2018,10295,Manual,6488,Petrol,145.0,43.5,1.2,18,10441.39792,0.2155599603567889,0.036522483168584356,Bajo,0,1,0
 Fiesta,2019,16995,Manual,2635,Petrol,145.0,58.9,1.0,25,4240.6109,0.2918731417244797,0.014833036860237327,Bajo,0,1,0
 Focus,2018,13495,Manual,14125,Petrol,145.0,57.7,1.0,24,22731.9275,0.2859266600594648,0.07951295850127221,Bajo,0,1,0
 Kuga,2019,19495,Manual,18601,Petrol,145.0,35.3,1.5,15,29935.33334,0.1749256689791873,0.10470941883767534,Bajo,0,1,0
 Ka+,2018,10995,Manual,5869,Diesel,145.0,56.5,1.5,24,9445.21646,0.27998017839444994,0.033037986084528605,Bajo,0,1,0
 Focus,2018,13995,Manual,12042,Petrol,145.0,57.7,1.0,24,19379.67228,0.2859266600594648,0.06778725991308458,Bajo,0,1,0
 B-MAX,2015,6995,Manual,39700,Petrol,145.0,47.1,1.4,20,63890.798,0.23339940535183348,0.22348066920357568,Bajo,0,1,0
 Fiesta,2018,17700,Manual,7945,Petrol,150.0,40.3,1.5,17,12786.2063,0.19970267591674926,0.04472428002071559,Bajo,0,1,0
 Fiesta,2017,8792,Manual,19502,Petrol,150.0,65.7,1.0,27,31385.34868,0.32556987115956393,0.10978136047375649,Bajo,0,1,0
 Focus,2017,17495,Manual,15437,Petrol,200.0,41.5,2.0,17,24843.38158,0.2056491575817641,0.08689851613339038,Bajo,0,1,0
 Focus,2017,11202,Manual,26500,Petrol,150.0,60.1,1.0,25,42647.51,0.2978196233894945,0.1491747540023868,Bajo,0,1,0
 Fiesta,2016,8291,Manual,33331,Petrol,0.0,65.7,1.0,27,53640.91154,0.32556987115956393,0.18762806511900204,Bajo,0,1,0
 Fiesta,2016,7242,Manual,48548,Petrol,0.0,65.7,1.0,27,78130.23832,0.32556987115956393,0.2732881493323726,Bajo,0,1,0
 Focus,2015,7995,Manual,38052,Petrol,20.0,60.1,1.0,25,61238.60568,0.2978196233894945,0.21420368827542724,Bajo,0,1,0
 Fiesta,2018,14295,Manual,5993,Petrol,145.0,60.1,1.0,25,9644.77462,0.2978196233894945,0.03373601134853978,Bajo,0,1,0
 B-MAX,2015,9495,Manual,31777,Petrol,30.0,57.7,1.0,24,51139.99718,0.2859266600594648,0.17888023237486206,Bajo,0,1,0
 Tourneo Custom,2018,27995,Manual,11415,Diesel,145.0,30.1,2.0,12,18370.6161,0.1491575817641229,0.06425772894102812,Bajo,0,1,0
 Tourneo Custom,2018,20995,Manual,8095,Diesel,145.0,44.8,2.0,19,13027.6073,0.222001982160555,0.04556866542072909,Bajo,0,1,0
 Focus,2018,12000,Manual,10250,Petrol,150.0,60.1,1.0,25,16495.735,0.2978196233894945,0.057699669000923194,Bajo,0,1,0
 Focus,2019,20000,Automatic,5458,Diesel,145.0,64.2,2.0,27,8783.77772,0.31813676907829536,0.03072437008849159,Bajo,1,0,0
 C-MAX,2017,13600,Manual,19996,Petrol,150.0,55.4,1.0,23,32180.36264,0.2745292368681863,0.11256220305780099,Bajo,0,1,0
 Focus,2018,13200,Manual,10355,Petrol,145.0,57.7,1.0,24,16664.7157,0.2859266600594648,0.058290738780932654,Bajo,0,1,0
 Fiesta,2019,15100,Manual,9520,Petrol,145.0,60.1,1.0,25,15320.916799999999,0.2978196233894945,0.05359032672085744,Bajo,0,1,0
 Focus,2017,15800,Manual,29546,Diesel,20.0,67.3,2.0,28,47549.55964,0.33349851337958375,0.16632140685866112,Bajo,0,1,0
 Fiesta,2018,11750,Manual,7280,Petrol,145.0,65.7,1.0,27,11715.9952,0.32556987115956393,0.04098083808065569,Bajo,0,1,0
 Fiesta,2018,10700,Manual,5433,Petrol,145.0,64.2,1.1,27,8743.54422,0.31813676907829536,0.030583639188489335,Bajo,0,1,0
 Focus,2019,20300,Automatic,3975,Diesel,145.0,67.3,1.5,28,6397.1265,0.33349851337958375,0.02237621310035802,Bajo,1,0,0
 Fiesta,2019,16200,Manual,9405,Petrol,145.0,55.4,1.0,23,15135.8427,0.2745292368681863,0.05294296458084708,Bajo,0,1,0
 B-MAX,2018,11300,Manual,7834,Diesel,145.0,74.3,1.5,31,12607.56956,0.3681863230921705,0.04409943482470559,Bajo,0,1,0
 Fiesta,2018,14900,Manual,96,Petrol,145.0,65.7,1.0,27,154.49664,0.32556987115956393,0.0005404066560086465,Bajo,0,1,0
 Fiesta,2018,13200,Manual,5541,Petrol,145.0,58.9,1.0,25,8917.35294,0.2918731417244797,0.031191596676499067,Bajo,0,1,0
 B-MAX,2018,9900,Manual,9621,Diesel,145.0,74.3,1.5,31,15483.46014,0.3681863230921705,0.05415887955686654,Bajo,0,1,0
 Focus,2016,16900,Manual,7149,Diesel,20.0,67.3,2.0,28,11505.17166,0.33349851337958375,0.04024340816464389,Bajo,0,1,0
 Focus,2016,10900,Manual,14879,Petrol,20.0,60.1,1.0,25,23945.36986,0.2978196233894945,0.0837574024453401,Bajo,0,1,0
 EcoSport,2016,10300,Manual,14801,Petrol,125.0,53.3,1.0,22,23819.84134,0.2641228939544103,0.08331832203733308,Bajo,0,1,0
 Fiesta,2017,8300,Manual,28871,Petrol,145.0,64.2,1.1,27,46463.25514,0.31813676907829536,0.16252167255860034,Bajo,0,1,0
 Focus,2017,10900,Manual,18324,Petrol,20.0,61.4,1.0,26,29489.546159999998,0.3042616451932606,0.10315012046565039,Bajo,0,1,0
 Focus,2019,18599,Automatic,5900,Diesel,145.0,74.3,1.5,31,9495.106,0.3681863230921705,0.033212492400531396,Bajo,1,0,0
 Fiesta,2018,17250,Manual,6720,Petrol,150.0,40.3,1.5,17,10814.7648,0.19970267591674926,0.03782846592060526,Bajo,0,1,0
 Kuga,2018,16500,Manual,22700,Diesel,150.0,64.2,1.5,27,36532.018,0.31813676907829536,0.12778365720204451,Bajo,0,1,0
 Focus,2018,18000,Automatic,3969,Petrol,145.0,47.9,1.5,20,6387.47046,0.2373637264618434,0.022342437684357477,Bajo,1,0,0
 EcoSport,2019,17500,Manual,5381,Petrol,145.0,52.3,1.0,22,8659.85854,0.2591674925668979,0.030290918916484652,Bajo,0,1,0
 Fiesta,2018,11999,Manual,19231,Petrol,145.0,62.8,1.0,26,30949.21754,0.311199207135778,0.10825583751773209,Bajo,0,1,0
 Fiesta,2018,12499,Manual,12880,Petrol,145.0,65.7,1.0,27,20728.2992,0.32556987115956393,0.07250455968116007,Bajo,0,1,0
 Fiesta,2017,10999,Manual,25137,Diesel,0.0,78.5,1.5,33,40453.97958,0.38899900891972244,0.14150210533426402,Bajo,0,1,0
 Kuga,2018,15995,Manual,14748,Diesel,145.0,64.2,1.5,27,23734.54632,0.31813676907829536,0.08301997252932831,Bajo,0,1,0
 Kuga,2015,14000,Manual,44661,Diesel,145.0,54.3,2.0,23,71874.73374,0.2690782953419227,0.2514073090000225,Bajo,0,1,0
 Fiesta,2018,12500,Manual,9240,Petrol,145.0,65.7,1.0,27,14870.3016,0.32556987115956393,0.05201414064083223,Bajo,0,1,0
 Kuga,2019,20000,Manual,5529,Petrol,145.0,39.2,1.5,16,8898.04086,0.19425173439048565,0.03112404584449798,Bajo,0,1,0
 Fiesta,2019,16000,Manual,12595,Petrol,145.0,55.4,1.0,23,20269.6373,0.2745292368681863,0.07090022742113439,Bajo,0,1,0
 Fiesta,2019,16000,Manual,9893,Petrol,145.0,60.1,1.0,25,15921.20062,0.2978196233894945,0.055690031748891033,Bajo,0,1,0
 Fiesta,2019,16000,Manual,9156,Petrol,145.0,60.1,1.0,25,14735.11704,0.2978196233894945,0.051541284816824656,Bajo,0,1,0
 EcoSport,2017,10499,Manual,20283,Petrol,145.0,53.3,1.0,22,32642.24322,0.2641228939544103,0.11417779378982684,Bajo,0,1,0
 Fiesta,2017,9399,Manual,23534,Petrol,145.0,65.7,1.0,27,37874.20756,0.32556987115956393,0.13247844002611966,Bajo,0,1,0
 Focus,2017,10999,Manual,19895,Petrol,145.0,60.1,1.0,25,32017.8193,0.2978196233894945,0.11199365022179189,Bajo,0,1,0
 Fiesta,2017,10999,Manual,4662,Petrol,145.0,64.2,1.1,27,7502.74308,0.31813676907829536,0.026243498232419896,Bajo,0,1,0
 Ka+,2019,11999,Manual,11,Petrol,145.0,43.5,1.2,18,17.70274,0.2155599603567889,6.192159600099074e-05,Bajo,0,1,0
 S-MAX,2016,15671,Manual,30457,Diesel,125.0,56.5,2.0,24,49015.66838,0.27998017839444994,0.1714496408547432,Bajo,0,1,0
 Fiesta,2019,12999,Manual,5341,Petrol,145.0,58.9,1.0,25,8595.48494,0.2918731417244797,0.030065749476481052,Bajo,0,1,0
 C-MAX,2016,9299,Manual,32232,Petrol,160.0,44.1,1.6,18,51872.24688,0.21853320118929634,0.18144153475490304,Bajo,0,1,0
 Kuga,2017,15750,Manual,26323,Diesel,145.0,54.3,2.0,23,42362.65682,0.2690782953419227,0.14817837923037083,Bajo,0,1,0
 Fiesta,2017,7495,Manual,22844,Petrol,125.0,54.3,1.2,23,36763.76296,0.2690782953419227,0.1285942671860575,Bajo,0,1,0
 EcoSport,2019,15000,Manual,2436,Diesel,145.0,68.9,1.5,29,3920.35224,0.34142715559960357,0.013712818896219404,Bajo,0,1,0
 Edge,2017,18500,Manual,31325,Diesel,160.0,48.7,2.0,20,50412.5755,0.24132804757185333,0.17633581770282136,Bajo,0,1,0
 Ka+,2018,9900,Manual,5943,Petrol,145.0,43.5,1.2,18,9564.30762,0.2155599603567889,0.03345454954853527,Bajo,0,1,0
 C-MAX,2019,12600,Manual,8081,Diesel,145.0,68.9,1.5,29,13005.07654,0.34142715559960357,0.04548985611672784,Bajo,0,1,0
 Focus,2017,18000,Manual,8789,Petrol,145.0,41.5,2.0,17,14144.48926,0.2056491575817641,0.049475355204791606,Bajo,0,1,0
 Edge,2018,27400,Semi-Auto,8044,Diesel,145.0,47.9,2.0,20,12945.53096,0.2373637264618434,0.0452815743847245,Bajo,0,0,1
 Focus,2019,16999,Manual,7865,Petrol,150.0,60.1,1.0,25,12657.4591,0.2978196233894945,0.04427394114070838,Bajo,0,1,0
 S-MAX,2017,20999,Semi-Auto,12299,Diesel,150.0,51.4,2.0,21,19793.27266,0.25470763131813673,0.06923397356510773,Bajo,0,0,1
 Fiesta,2017,9999,Manual,20993,Petrol,150.0,65.7,1.0,27,33784.87462,0.32556987115956393,0.1181745513498908,Bajo,0,1,0
 Focus,2017,11599,Manual,40820,Petrol,150.0,50.4,1.5,21,65693.2588,0.24975222993062438,0.22978541352367654,Bajo,0,1,0
 Fiesta,2018,11299,Manual,10900,Petrol,150.0,58.9,1.0,25,17541.806,0.2918731417244797,0.06135867240098174,Bajo,0,1,0
 Focus,2016,9499,Manual,55790,Diesel,0.0,74.3,1.5,31,89785.0786,0.3681863230921705,0.31405507644502484,Bajo,0,1,0
 B-MAX,2017,9999,Manual,23211,Diesel,0.0,74.3,1.5,31,37354.39074,0.3681863230921705,0.13066019679809057,Bajo,0,1,0
 EcoSport,2018,14499,Manual,12103,Petrol,150.0,54.3,1.0,23,19477.84202,0.2690782953419227,0.06813064330909009,Bajo,0,1,0
 Ka+,2019,10799,Manual,1000,Petrol,150.0,47.9,1.2,20,1609.34,0.2373637264618434,0.005629236000090067,Bajo,0,1,0
 Fiesta,2017,11399,Manual,12814,Petrol,0.0,65.7,1.0,27,20622.08276,0.32556987115956393,0.07213303010515412,Bajo,0,1,0
 Focus,2016,8599,Manual,40421,Petrol,20.0,60.1,1.0,25,65051.13214,0.2978196233894945,0.22753934835964063,Bajo,0,1,0
 Fiesta,2017,8499,Manual,41069,Petrol,0.0,65.7,1.0,27,66093.98446,0.32556987115956393,0.231187093287699,Bajo,0,1,0
 Focus,2019,19999,Automatic,3056,Petrol,145.0,39.8,1.5,16,4918.14304,0.19722497522299304,0.017202945216275245,Bajo,1,0,0
 Mondeo,2016,10350,Manual,67943,Diesel,20.0,68.9,2.0,29,109343.38762,0.34142715559960357,0.3824671815541194,Bajo,0,1,0
 Ka+,2017,7999,Manual,12405,Petrol,30.0,57.7,1.2,24,19963.8627,0.2859266600594648,0.06983067258111729,Bajo,0,1,0
 Fiesta,2017,8999,Manual,20589,Petrol,125.0,54.3,1.2,23,33134.70126,0.2690782953419227,0.1159003400058544,Bajo,0,1,0
 Focus,2016,9499,Manual,32113,Diesel,0.0,74.3,1.5,31,51680.73542,0.3681863230921705,0.18077165567089232,Bajo,0,1,0
 Focus,2016,7499,Manual,90007,Diesel,0.0,74.3,1.5,31,144851.86538,0.3681863230921705,0.5066706446601067,Bajo,0,1,0
 Fiesta,2018,10999,Manual,6845,Petrol,145.0,55.4,1.1,23,11015.9323,0.2745292368681863,0.03853212042061651,Bajo,0,1,0
 Fiesta,2018,10999,Manual,7444,Petrol,145.0,55.4,1.1,23,11979.92696,0.2745292368681863,0.04190403278467046,Bajo,0,1,0
 Focus,2018,13999,Manual,18582,Petrol,145.0,58.9,1.0,25,29904.75588,0.2918731417244797,0.10460246335367364,Bajo,0,1,0
 Focus,2015,9999,Manual,29389,Diesel,0.0,74.3,1.5,31,47296.89326,0.3681863230921705,0.16543761680664698,Bajo,0,1,0
 Focus,2018,15999,Manual,8000,Diesel,145.0,74.3,1.5,31,12874.72,0.3681863230921705,0.045033888000720536,Bajo,0,1,0
 Focus,2018,15599,Manual,18000,Diesel,145.0,74.3,1.5,31,28968.12,0.3681863230921705,0.10132624800162121,Bajo,0,1,0
 Focus,2018,15999,Manual,6000,Diesel,145.0,74.3,1.5,31,9656.039999999999,0.3681863230921705,0.033775416000540404,Bajo,0,1,0
 Fiesta,2018,10999,Manual,5918,Petrol,145.0,55.4,1.1,23,9524.07412,0.2745292368681863,0.033313818648533014,Bajo,0,1,0
 Fiesta,2016,8399,Manual,27928,Diesel,0.0,78.5,1.5,33,44945.64752,0.38899900891972244,0.1572133030105154,Bajo,0,1,0
 Fiesta,2017,8999,Manual,23048,Petrol,125.0,54.3,1.2,23,37092.06832,0.2690782953419227,0.12974263133007588,Bajo,0,1,0
 Tourneo Connect,2018,14999,Manual,30000,Diesel,145.0,64.2,1.5,27,48280.2,0.31813676907829536,0.16887708000270202,Bajo,0,1,0
 Fiesta,2014,6791,Manual,27497,Petrol,30.0,54.3,1.2,23,44252.02198,0.2690782953419227,0.15478710229447656,Bajo,0,1,0
 Fiesta,2016,7691,Manual,29747,Petrol,125.0,54.3,1.2,23,47873.03698,0.2690782953419227,0.16745288329467922,Bajo,0,1,0
 B-MAX,2016,8350,Manual,37549,Petrol,30.0,55.4,1.0,23,60429.10766,0.2745292368681863,0.21137218256738194,Bajo,0,1,0
 Fiesta,2018,15550,Manual,8791,Petrol,145.0,65.7,1.0,27,14147.70794,0.32556987115956393,0.04948661367679178,Bajo,0,1,0
 Focus,2017,8995,Manual,65746,Diesel,145.0,74.3,1.5,31,105807.66764,0.3681863230921705,0.3700997500619216,Bajo,0,1,0
 S-MAX,2016,15895,Manual,56583,Diesel,125.0,56.5,2.0,24,91061.28522,0.27998017839444994,0.3185190605930963,Bajo,0,1,0
 Kuga,2018,15495,Manual,36091,Petrol,145.0,45.6,1.5,19,58082.68994,0.22596630327056494,0.2031647564792506,Bajo,0,1,0
 C-MAX,2016,9495,Manual,32224,Diesel,20.0,68.9,1.5,29,51859.37216,0.34142715559960357,0.18139650086690232,Bajo,0,1,0
 Focus,2015,6750,Manual,46800,Petrol,20.0,61.4,1.0,26,75317.112,0.3042616451932606,0.26344824480421514,Bajo,0,1,0
 EcoSport,2018,13890,Manual,7500,Petrol,150.0,54.3,1.0,23,12070.05,0.2690782953419227,0.042219270000675505,Bajo,0,1,0
 Kuga,2015,12890,Manual,45980,Diesel,150.0,54.3,2.0,23,73997.4532,0.2690782953419227,0.2588322712841413,Bajo,0,1,0
 Fiesta,2019,14290,Automatic,1000,Petrol,150.0,48.7,1.0,20,1609.34,0.24132804757185333,0.005629236000090067,Bajo,1,0,0
 Focus,2016,10083,Manual,23126,Diesel,0.0,74.3,1.5,31,37217.59684,0.3681863230921705,0.1301817117380829,Bajo,0,1,0
 Fiesta,2017,10701,Manual,20100,Petrol,0.0,65.7,1.0,27,32347.734,0.32556987115956393,0.11314764360181036,Bajo,0,1,0
 Focus,2017,11001,Manual,26240,Petrol,145.0,60.1,1.0,25,42229.0816,0.2978196233894945,0.14771115264236337,Bajo,0,1,0
 Galaxy,2018,19000,Semi-Auto,32340,Diesel,150.0,52.3,2.0,22,52046.0556,0.2591674925668979,0.18204949224291278,Bajo,0,0,1
 Kuga,2019,20000,Automatic,7597,Petrol,150.0,28.8,1.5,12,12226.15598,0.14271555996035679,0.04276530589268424,Bajo,1,0,0
 Fiesta,2014,6401,Manual,69000,Petrol,0.0,65.7,1.0,27,111044.46,0.32556987115956393,0.38841728400621467,Bajo,0,1,0
 Focus,2018,15999,Manual,9621,Petrol,150.0,60.1,1.0,25,15483.46014,0.2978196233894945,0.05415887955686654,Bajo,0,1,0
 Fiesta,2017,8999,Manual,29020,Petrol,150.0,65.7,1.0,27,46703.0468,0.32556987115956393,0.16336042872261375,Bajo,0,1,0
 Fiesta,2014,7040,Manual,41731,Petrol,0.0,65.7,1.0,27,67159.36754,0.32556987115956393,0.23491364751975863,Bajo,0,1,0
 Focus,2017,10991,Manual,23372,Diesel,0.0,74.3,1.5,31,37613.49448,0.3681863230921705,0.13156650379410506,Bajo,0,1,0
 Focus,2015,7991,Manual,40097,Petrol,20.0,61.4,1.0,26,64529.70598,0.3042616451932606,0.22571547589561142,Bajo,0,1,0
 Fiesta,2014,6490,Manual,36108,Petrol,30.0,54.3,1.2,23,58110.04872,0.2690782953419227,0.20326045349125216,Bajo,0,1,0
 Kuga,2015,13991,Manual,33542,Diesel,150.0,54.3,2.0,23,53980.48228,0.2690782953419227,0.18881583391502102,Bajo,0,1,0
 Fiesta,2015,6450,Manual,62190,Petrol,0.0,65.7,1.0,27,100084.8546,0.32556987115956393,0.35008218684560133,Bajo,0,1,0
 Fiesta,2014,5991,Manual,62111,Petrol,30.0,54.3,1.2,23,99957.71674,0.2690782953419227,0.3496374772015942,Bajo,0,1,0
 Focus,2015,7991,Manual,57291,Diesel,0.0,74.3,1.5,31,92200.69794,0.3681863230921705,0.32250455968116004,Bajo,0,1,0
 Kuga,2017,11608,Manual,52685,Diesel,145.0,54.3,2.0,23,84788.0779,0.2690782953419227,0.2965762986647452,Bajo,0,1,0
 Focus,2018,11800,Manual,21831,Diesel,145.0,74.3,1.5,31,35133.50154,0.3681863230921705,0.12289185111796626,Bajo,0,1,0
 Fiesta,2019,11450,Manual,10426,Petrol,145.0,56.5,1.0,24,16778.97884,0.27998017839444994,0.058690414536939045,Bajo,0,1,0
 Focus,2018,14380,Manual,13452,Diesel,145.0,80.7,1.5,34,21648.84168,0.39990089197224976,0.0757244826732116,Mediano,0,1,0
 Focus,2018,11250,Manual,6421,Petrol,145.0,60.1,1.0,25,10333.57214,0.2978196233894945,0.03614532435657832,Bajo,0,1,0
 Fiesta,2015,8791,Manual,19725,Petrol,20.0,62.8,1.0,26,31744.231499999998,0.311199207135778,0.11103668010177657,Bajo,0,1,0
 Kuga,2013,8781,Manual,74000,Diesel,200.0,47.9,2.0,20,119091.16,0.2373637264618434,0.416563464006665,Bajo,0,1,0
 Focus,2017,15997,Manual,14203,Diesel,145.0,67.3,2.0,28,22857.45602,0.33349851337958375,0.07995203890927924,Bajo,0,1,0
 Focus,2016,8690,Manual,44943,Diesel,0.0,74.3,1.5,31,72328.56762,0.3681863230921705,0.2529947535520479,Bajo,0,1,0
 Mondeo,2016,13090,Automatic,6763,Petrol,160.0,44.8,1.5,19,10883.96642,0.222001982160555,0.03807052306860913,Bajo,1,0,0
 Fiesta,2017,7830,Manual,32810,Petrol,0.0,65.7,1.0,27,52802.4454,0.32556987115956393,0.1846952331629551,Bajo,0,1,0
 Mondeo,2015,8450,Manual,70068,Diesel,30.0,64.2,2.0,27,112763.23512,0.31813676907829536,0.3944293080543108,Bajo,0,1,0
 C-MAX,2014,6271,Manual,53932,Diesel,30.0,61.4,1.6,26,86794.92488,0.3042616451932606,0.3035959559568575,Bajo,0,1,0
 KA,2016,4941,Manual,33236,Petrol,30.0,57.7,1.2,24,53488.02424,0.2859266600594648,0.18709328769899347,Bajo,0,1,0
 Focus,2017,10671,Manual,21833,Diesel,145.0,74.3,1.5,31,35136.72022,0.3681863230921705,0.12290310958996645,Bajo,0,1,0
 EcoSport,2016,9675,Manual,40850,Petrol,125.0,52.3,1.0,22,65741.539,0.2591674925668979,0.22995429060367928,Bajo,0,1,0
 B-MAX,2016,9607,Semi-Auto,9045,Petrol,160.0,44.1,1.6,18,14556.4803,0.21853320118929634,0.05091643962081466,Bajo,0,0,1
 Mondeo,2016,9997,Manual,43747,Diesel,20.0,67.3,2.0,28,70403.79698,0.33349851337958375,0.24626218729594018,Bajo,0,1,0
 Fiesta,2017,10990,Manual,31290,Petrol,145.0,47.9,1.6,20,50356.2486,0.2373637264618434,0.17613879444281821,Bajo,0,1,0
 EcoSport,2017,10091,Manual,5371,Petrol,160.0,44.8,1.5,19,8643.76514,0.222001982160555,0.030234626556483752,Bajo,0,1,0
 Focus,2017,10400,Manual,7845,Diesel,0.0,74.3,1.5,31,12625.2723,0.3681863230921705,0.04416135642070658,Bajo,0,1,0
 Fiesta,2013,7291,Manual,29235,Petrol,0.0,65.7,1.0,27,47049.0549,0.32556987115956393,0.16457071446263313,Bajo,0,1,0
 Fiesta,2017,9495,Manual,39344,Petrol,145.0,62.8,1.0,26,63317.87296,0.311199207135778,0.2214766611875436,Bajo,0,1,0
 Kuga,2017,17695,Manual,19543,Diesel,145.0,54.3,2.0,23,31451.33162,0.2690782953419227,0.11001215914976019,Bajo,0,1,0
 Fiesta,2017,10995,Manual,17118,Petrol,145.0,65.7,1.0,27,27548.68212,0.32556987115956393,0.09636126184954177,Bajo,0,1,0
 Fiesta,2019,17271,Manual,10724,Petrol,145.0,40.3,1.5,17,17258.56216,0.19970267591674926,0.060367926864965886,Bajo,0,1,0
 Fiesta,2013,6191,Manual,45250,Diesel,0.0,85.6,1.6,36,72822.635,0.4241823587710604,0.25472292900407556,Mediano,0,1,0
 Focus,2016,9780,Manual,41151,Diesel,0.0,74.3,1.5,31,66225.95034,0.3681863230921705,0.23164869063970636,Bajo,0,1,0
 Fiesta,2016,7770,Manual,39916,Diesel,0.0,78.5,1.5,33,64238.41544,0.38899900891972244,0.22469658417959512,Bajo,0,1,0
 Focus,2016,9650,Semi-Auto,44368,Diesel,20.0,67.3,1.5,28,71403.19712,0.33349851337958375,0.2497579428519961,Bajo,0,0,1
